Title,Genre
Kung Fu Panda 3,Action
Kung Fu Panda 3,Adventure
Kung Fu Panda 3,Animation
Kung Fu Panda 3,Comedy
Kung Fu Panda 3,Family
I Am Rage,Action
I Am Rage,Thriller
I Am Rage,Horror
Glorious,Horror
Glorious,Fantasy
Glorious,Comedy
Dune,Action
Dune,Science Fiction
Dune,Adventure
Shrek Forever After,Comedy
Shrek Forever After,Adventure
Shrek Forever After,Fantasy
Shrek Forever After,Animation
Shrek Forever After,Family
Ferrari,Drama
Ferrari,History
Craig Before the Creek,Animation
Craig Before the Creek,Family
Craig Before the Creek,TV Movie
Craig Before the Creek,Adventure
Craig Before the Creek,Comedy
Craig Before the Creek,Fantasy
After,Romance
After,Drama
X-Men: Days of Future Past,Action
X-Men: Days of Future Past,Adventure
X-Men: Days of Future Past,Science Fiction
Meet Me in Rome,Comedy
Meet Me in Rome,Romance
Meet Me in Rome,Documentary
Luck,Animation
Luck,Adventure
Luck,Comedy
Luck,Fantasy
Mean Girls,Comedy
Emmanuelle: The Joys of a Woman,Drama
Emmanuelle: The Joys of a Woman,Romance
Fury,War
Fury,Drama
Fury,Action
Justice League,Action
Justice League,Adventure
Justice League,Science Fiction
65,Science Fiction
65,Action
65,Adventure
Tomb Raider,Action
Tomb Raider,Adventure
Tomb Raider,Fantasy
Joker,Crime
Joker,Thriller
Joker,Drama
How to Train Your Dragon: The Hidden World,Animation
How to Train Your Dragon: The Hidden World,Family
How to Train Your Dragon: The Hidden World,Adventure
Priscilla,Drama
Priscilla,Romance
Ox-Head Village,Horror
Ox-Head Village,Drama
Lord of Misrule,Horror
The Mother,Action
The Mother,Thriller
All Fun and Games,Horror
All Fun and Games,Thriller
The Twilight Saga: New Moon,Adventure
The Twilight Saga: New Moon,Fantasy
The Twilight Saga: New Moon,Drama
The Twilight Saga: New Moon,Romance
Moonfall,Science Fiction
Moonfall,Adventure
Moonfall,Action
Heavenly Touch,Drama
Heavenly Touch,Romance
The Lorax,Animation
The Lorax,Family
Captain America: Civil War,Adventure
Captain America: Civil War,Action
Captain America: Civil War,Science Fiction
The Valet,Comedy
The Valet,Romance
The Conjuring: The Devil Made Me Do It,Horror
The Conjuring: The Devil Made Me Do It,Mystery
The Conjuring: The Devil Made Me Do It,Thriller
Gladiator,Action
Gladiator,Drama
Gladiator,Adventure
Dungeons & Dragons: Honor Among Thieves,Adventure
Dungeons & Dragons: Honor Among Thieves,Fantasy
Dungeons & Dragons: Honor Among Thieves,Comedy
Murder Mystery 2,Mystery
Murder Mystery 2,Comedy
Murder Mystery 2,Crime
Ashes,Romance
Ashes,Drama
Ashes,Fantasy
After We Fell,Romance
After We Fell,Drama
Finding Nemo,Animation
Finding Nemo,Family
Mad Max: Fury Road,Action
Mad Max: Fury Road,Adventure
Mad Max: Fury Road,Science Fiction
Taken 3,Thriller
Taken 3,Action
The Out-Laws,Romance
The Out-Laws,Action
The Out-Laws,Comedy
Beauty and the Beast,Romance
Beauty and the Beast,Family
Beauty and the Beast,Animation
Beauty and the Beast,Fantasy
Venom,Science Fiction
Venom,Action
Through My Window,Drama
Through My Window,Romance
Through My Window,Comedy
Soul,Animation
Soul,Family
Soul,Comedy
Soul,Fantasy
Pirates of the Caribbean: Dead Men Tell No Tales,Adventure
Pirates of the Caribbean: Dead Men Tell No Tales,Action
Pirates of the Caribbean: Dead Men Tell No Tales,Fantasy
The Godfather Part II,Drama
The Godfather Part II,Crime
Zom 100: Bucket List of the Dead,Comedy
Zom 100: Bucket List of the Dead,Horror
Fight Club,Drama
Spider-Man,Action
Spider-Man,Science Fiction
After Ever Happy,Romance
After Ever Happy,Drama
Jurassic World: Fallen Kingdom,Action
Jurassic World: Fallen Kingdom,Adventure
Jurassic World: Fallen Kingdom,Science Fiction
Jurassic World: Fallen Kingdom,Thriller
Sonic the Hedgehog,Action
Sonic the Hedgehog,Science Fiction
Sonic the Hedgehog,Comedy
Sonic the Hedgehog,Family
A Quiet Place Part II,Science Fiction
A Quiet Place Part II,Thriller
A Quiet Place Part II,Horror
Hereditary,Horror
Hereditary,Mystery
Hereditary,Thriller
Uncharted,Action
Uncharted,Adventure
One Piece Film Red,Animation
One Piece Film Red,Adventure
One Piece Film Red,Action
One Piece Film Red,Fantasy
One Piece Film Red,Music
Kraven the Hunter,Action
Kraven the Hunter,Adventure
Kraven the Hunter,Science Fiction
All of Us Strangers,Drama
All of Us Strangers,Romance
All of Us Strangers,Fantasy
How to Train Your Dragon 2,Fantasy
How to Train Your Dragon 2,Action
How to Train Your Dragon 2,Adventure
How to Train Your Dragon 2,Animation
How to Train Your Dragon 2,Comedy
How to Train Your Dragon 2,Family
Rise of the Planet of the Apes,Thriller
Rise of the Planet of the Apes,Action
Rise of the Planet of the Apes,Drama
Rise of the Planet of the Apes,Science Fiction
The Mummy,Adventure
The Mummy,Action
The Mummy,Fantasy
World War Z,Action
World War Z,Drama
World War Z,Horror
World War Z,Science Fiction
World War Z,Thriller
Wonder Woman 1984,Action
Wonder Woman 1984,Adventure
Wonder Woman 1984,Fantasy
Howl's Moving Castle,Fantasy
Howl's Moving Castle,Animation
Howl's Moving Castle,Adventure
Wonder Woman,Action
Wonder Woman,Adventure
Wonder Woman,Fantasy
Frozen,Animation
Frozen,Family
Frozen,Adventure
Frozen,Fantasy
Star Wars: The Rise of Skywalker,Adventure
Star Wars: The Rise of Skywalker,Action
Star Wars: The Rise of Skywalker,Science Fiction
Gone Girl,Mystery
Gone Girl,Thriller
Gone Girl,Drama
Cinderella,Family
Cinderella,Fantasy
Cinderella,Animation
Cinderella,Romance
The Conjuring,Horror
The Conjuring,Thriller
Tarzan,Family
Tarzan,Adventure
Tarzan,Animation
Tarzan,Drama
X-Men: Apocalypse,Action
X-Men: Apocalypse,Adventure
X-Men: Apocalypse,Science Fiction
X-Men: Apocalypse,Fantasy
Jujutsu Kaisen 0,Animation
Jujutsu Kaisen 0,Action
Jujutsu Kaisen 0,Fantasy
"Lover, Stalker, Killer",Crime
"Lover, Stalker, Killer",Documentary
Aquaman: Heroines of Atlantis,Documentary
Ted,Comedy
Ted,Fantasy
Kung Fu Panda 2,Animation
Kung Fu Panda 2,Family
Kung Fu Panda 2,Comedy
Terrifier 2,Horror
Terrifier 2,Thriller
The Monkey King: Reborn,Animation
The Monkey King: Reborn,Action
The Monkey King: Reborn,Fantasy
The Monkey King: Reborn,Family
Transformers: Age of Extinction,Science Fiction
Transformers: Age of Extinction,Action
Transformers: Age of Extinction,Adventure
American Fiction,Comedy
American Fiction,Drama
Good Will Hunting,Drama
Spider-Man 3,Action
Spider-Man 3,Adventure
Spider-Man 3,Science Fiction
The Last Kingdom: Seven Kings Must Die,Action
The Last Kingdom: Seven Kings Must Die,Adventure
The Last Kingdom: Seven Kings Must Die,War
Babylon 5: The Road Home,Animation
Babylon 5: The Road Home,Science Fiction
Babylon 5: The Road Home,Action
Babylon 5: The Road Home,Adventure
PAW Patrol: The Movie,Animation
PAW Patrol: The Movie,Family
PAW Patrol: The Movie,Adventure
PAW Patrol: The Movie,Comedy
X,Horror
X,Thriller
River of Fear,Thriller
River of Fear,Mystery
River of Fear,Horror
Next Goal Wins,Comedy
Next Goal Wins,Drama
Teenage Mutant Ninja Turtles,Science Fiction
Teenage Mutant Ninja Turtles,Action
Teenage Mutant Ninja Turtles,Adventure
Teenage Mutant Ninja Turtles,Comedy
No Hard Feelings,Comedy
No Hard Feelings,Romance
Glass Onion: A Knives Out Mystery,Comedy
Glass Onion: A Knives Out Mystery,Crime
Glass Onion: A Knives Out Mystery,Mystery
The Matrix,Action
The Matrix,Science Fiction
Nobody,Action
Nobody,Thriller
The Hobbit: An Unexpected Journey,Adventure
The Hobbit: An Unexpected Journey,Fantasy
The Hobbit: An Unexpected Journey,Action
The Tomorrow War,Action
The Tomorrow War,Science Fiction
The Tomorrow War,Adventure
Maze Runner: The Scorch Trials,Science Fiction
Maze Runner: The Scorch Trials,Action
Maze Runner: The Scorch Trials,Thriller
Maze Runner: The Scorch Trials,Adventure
White Chicks,Comedy
White Chicks,Crime
King Kong,Adventure
King Kong,Drama
King Kong,Action
Beauty and the Beast,Family
Beauty and the Beast,Fantasy
Beauty and the Beast,Romance
The Notebook,Romance
The Notebook,Drama
Suzume,Animation
Suzume,Drama
Suzume,Adventure
Suzume,Fantasy
Texas Chainsaw 3D,Horror
Texas Chainsaw 3D,Thriller
I Am Legend,Drama
I Am Legend,Science Fiction
I Am Legend,Thriller
The Equalizer 2,Action
The Equalizer 2,Thriller
The Equalizer 2,Crime
Thriller Night,Animation
Kingsman: The Secret Service,Crime
Kingsman: The Secret Service,Comedy
Kingsman: The Secret Service,Action
Kingsman: The Secret Service,Adventure
The Intern - A Summer of Lust,Drama
After We Collided,Romance
After We Collided,Drama
Real Steel,Action
Real Steel,Science Fiction
Real Steel,Drama
Shrek the Third,Fantasy
Shrek the Third,Adventure
Shrek the Third,Animation
Shrek the Third,Comedy
Shrek the Third,Family
How to Train Your Dragon,Fantasy
How to Train Your Dragon,Adventure
How to Train Your Dragon,Animation
How to Train Your Dragon,Family
The Croods: A New Age,Animation
The Croods: A New Age,Family
The Croods: A New Age,Adventure
The Croods: A New Age,Fantasy
The Croods: A New Age,Comedy
The Little Mermaid,Animation
The Little Mermaid,Family
The Little Mermaid,Fantasy
The Amazing Spider-Man,Action
The Amazing Spider-Man,Adventure
The Amazing Spider-Man,Science Fiction
WALL·E,Animation
WALL·E,Family
WALL·E,Science Fiction
The Roommate,Comedy
The Princess and the Frog,Romance
The Princess and the Frog,Family
The Princess and the Frog,Animation
Hammerboy,Action
Hammerboy,Adventure
Hammerboy,Animation
Hammerboy,Science Fiction
Through My Window: Across the Sea,Romance
Through My Window: Across the Sea,Drama
Through My Window: Across the Sea,Comedy
Furious 7,Action
Furious 7,Thriller
Furious 7,Crime
Road House,Action
Road House,Thriller
Through My Window 3: Looking at You,Romance
Through My Window 3: Looking at You,Drama
Through My Window 3: Looking at You,Comedy
The Movie Emperor,Comedy
Dream Scenario,Comedy
Dream Scenario,Fantasy
It Boy,Comedy
The Pod Generation,Science Fiction
The Pod Generation,Comedy
The Pod Generation,Romance
The Pod Generation,Drama
The Green Mile,Fantasy
The Green Mile,Drama
The Green Mile,Crime
Batman v Superman: Dawn of Justice,Action
Batman v Superman: Dawn of Justice,Adventure
Batman v Superman: Dawn of Justice,Fantasy
The Last Voyage of the Demeter,Thriller
The Last Voyage of the Demeter,Horror
Still Fabulous,Comedy
Willy Wonka & the Chocolate Factory,Family
Willy Wonka & the Chocolate Factory,Fantasy
Willy Wonka & the Chocolate Factory,Comedy
Shortcut,Horror
Shortcut,Adventure
Shortcut,Fantasy
Whiplash,Drama
Whiplash,Music
Percy Jackson & the Olympians: The Lightning Thief,Adventure
Percy Jackson & the Olympians: The Lightning Thief,Fantasy
Percy Jackson & the Olympians: The Lightning Thief,Family
Den of Thieves,Action
Den of Thieves,Crime
Den of Thieves,Thriller
Cruella,Comedy
Cruella,Crime
Ghostbusters: Afterlife,Fantasy
Ghostbusters: Afterlife,Comedy
Ghostbusters: Afterlife,Adventure
Cinderella,Romance
Cinderella,Fantasy
Cinderella,Family
Cinderella,Drama
Frozen II,Family
Frozen II,Animation
Frozen II,Adventure
Frozen II,Comedy
Frozen II,Fantasy
Ford v Ferrari,Drama
Ford v Ferrari,Action
Ford v Ferrari,History
Redeeming Love,Romance
Redeeming Love,Drama
Redeeming Love,Western
The Amazing Spider-Man 2,Action
The Amazing Spider-Man 2,Adventure
The Amazing Spider-Man 2,Science Fiction
A Beautiful Mind,Drama
A Beautiful Mind,Romance
Your Name.,Animation
Your Name.,Romance
Your Name.,Drama
The Hangover,Comedy
The Devil Wears Prada,Drama
The Devil Wears Prada,Comedy
The Seeding,Horror
The Seeding,Thriller
Let Her Kill You,Thriller
Let Her Kill You,Mystery
Logan,Action
Logan,Drama
Logan,Science Fiction
Project Wolf Hunting,Action
Project Wolf Hunting,Thriller
Project Wolf Hunting,Horror
Project Wolf Hunting,Crime
Shutter Island,Drama
Shutter Island,Thriller
Shutter Island,Mystery
Terminator 2: Judgment Day,Action
Terminator 2: Judgment Day,Thriller
Terminator 2: Judgment Day,Science Fiction
Woman of the Photographs,Thriller
Woman of the Photographs,Horror
Woman of the Photographs,Romance
The Boss Baby: Family Business,Animation
The Boss Baby: Family Business,Comedy
The Boss Baby: Family Business,Adventure
The Boss Baby: Family Business,Family
Black Widow,Action
Black Widow,Adventure
Black Widow,Science Fiction
The Feast of Amrita,Animation
The Feast of Amrita,Mystery
The Feast of Amrita,Fantasy
The Feast of Amrita,Horror
21 Positions,Drama
Bad Lands,Action
Bad Lands,Crime
300: Rise of an Empire,Action
300: Rise of an Empire,Drama
300: Rise of an Empire,War
Terminator Genisys,Science Fiction
Terminator Genisys,Action
Terminator Genisys,Thriller
Terminator Genisys,Adventure
The Handmaiden,Thriller
The Handmaiden,Drama
The Handmaiden,Romance
One Piece: Episode of Skypiea,Animation
One Piece: Episode of Skypiea,Action
One Piece: Episode of Skypiea,Adventure
One Piece: Episode of Skypiea,Comedy
Ella and the Little Sorcerer,Animation
Ella and the Little Sorcerer,Fantasy
Insidious: The Red Door,Horror
Insidious: The Red Door,Mystery
Insidious: The Red Door,Thriller
Monster,Drama
Monster,Thriller
Society of the Snow: Who Were We on the Mountain?,Documentary
The Passion of the Christ,Drama
Shooter,Drama
Shooter,Action
Shooter,Thriller
The Butterfly Effect,Science Fiction
The Butterfly Effect,Thriller
Morbius,Action
Morbius,Science Fiction
Morbius,Fantasy
Black Clover: Sword of the Wizard King,Animation
Black Clover: Sword of the Wizard King,Fantasy
Black Clover: Sword of the Wizard King,Action
Black Clover: Sword of the Wizard King,Adventure
The Gigolo,Romance
The Gigolo,Drama
The Gigolo,Comedy
Maleficent,Fantasy
Maleficent,Adventure
Maleficent,Action
Maleficent,Family
Maleficent,Romance
The Lion King,Adventure
The Lion King,Drama
The Lion King,Family
The Lion King,Animation
Sniper: The White Raven,War
Sniper: The White Raven,Action
Sniper: The White Raven,Drama
Room in Rome,Drama
Room in Rome,Romance
Schindler's List,Drama
Schindler's List,History
Schindler's List,War
After.Life,Drama
After.Life,Horror
After.Life,Mystery
After.Life,Thriller
To Catch a Killer,Thriller
A Quiet Place,Horror
A Quiet Place,Drama
A Quiet Place,Science Fiction
Creation of the Gods I: Kingdom of Storms,Action
Creation of the Gods I: Kingdom of Storms,Fantasy
Creation of the Gods I: Kingdom of Storms,War
Io Capitano,Adventure
Io Capitano,Drama
The Abyss,Thriller
The Abyss,Drama
The Abyss,Action
All Quiet on the Western Front,Drama
All Quiet on the Western Front,War
Suncoast,Drama
Suncoast,Comedy
Snow White and the Seven Dwarfs,Fantasy
Snow White and the Seven Dwarfs,Animation
Snow White and the Seven Dwarfs,Family
Sneakers,Comedy
Sneakers,Crime
Sneakers,Drama
The Hunger Games: Catching Fire,Adventure
The Hunger Games: Catching Fire,Action
The Hunger Games: Catching Fire,Science Fiction
Se7en,Crime
Se7en,Mystery
Se7en,Thriller
Loop,Animation
Loop,Family
Iron Man 3,Action
Iron Man 3,Adventure
Iron Man 3,Science Fiction
The Judge,Drama
A Quiet Place: Day One,Horror
A Quiet Place: Day One,Science Fiction
A Quiet Place: Day One,Thriller
Raya and the Last Dragon,Animation
Raya and the Last Dragon,Family
Raya and the Last Dragon,Fantasy
Raya and the Last Dragon,Action
Raya and the Last Dragon,Adventure
Eternal Sunshine of the Spotless Mind,Science Fiction
Eternal Sunshine of the Spotless Mind,Drama
Eternal Sunshine of the Spotless Mind,Romance
Hercules,Animation
Hercules,Family
Hercules,Fantasy
Hercules,Adventure
Hercules,Comedy
Hercules,Romance
Catch Me If You Can,Drama
Catch Me If You Can,Crime
Buñuel in the Labyrinth of the Turtles,Animation
Buñuel in the Labyrinth of the Turtles,Drama
Buñuel in the Labyrinth of the Turtles,History
Cobweb,Horror
The Grinch,Animation
The Grinch,Family
The Grinch,Comedy
The Grinch,Fantasy
Mission: Impossible,Adventure
Mission: Impossible,Action
Mission: Impossible,Thriller
Ice Age: The Meltdown,Animation
Ice Age: The Meltdown,Family
Ice Age: The Meltdown,Comedy
Ice Age: The Meltdown,Adventure
The Hunger Games: Mockingjay - Part 2,Action
The Hunger Games: Mockingjay - Part 2,Adventure
The Hunger Games: Mockingjay - Part 2,Science Fiction
No Time to Die,Action
No Time to Die,Adventure
No Time to Die,Thriller
Troll,Fantasy
Troll,Action
Troll,Adventure
Aliens,Action
Aliens,Thriller
Aliens,Science Fiction
In the Land of Saints and Sinners,Action
In the Land of Saints and Sinners,Crime
In the Land of Saints and Sinners,Drama
In the Land of Saints and Sinners,Thriller
The Hobbit: The Desolation of Smaug,Fantasy
The Hobbit: The Desolation of Smaug,Adventure
The Hobbit: The Desolation of Smaug,Action
The Fifth Element,Adventure
The Fifth Element,Fantasy
The Fifth Element,Action
The Fifth Element,Thriller
The Fifth Element,Science Fiction
Black Panther,Action
Black Panther,Adventure
Black Panther,Science Fiction
Toy Story 4,Family
Toy Story 4,Adventure
Toy Story 4,Animation
Toy Story 4,Comedy
Toy Story 4,Fantasy
The Terminator,Action
The Terminator,Thriller
The Terminator,Science Fiction
Asteroid City,Comedy
Asteroid City,Drama
Pretty Woman,Comedy
Pretty Woman,Romance
Eternals,Science Fiction
Eternals,Action
Eternals,Adventure
Greyhound,War
Greyhound,Action
Greyhound,Drama
Shrapnel,Action
Shrapnel,Thriller
Shrapnel,Drama
Despicable Me 3,Action
Despicable Me 3,Animation
Despicable Me 3,Comedy
Despicable Me 3,Family
